system:time_start,pr,srad,vs,etr,vpd,rmax,rmin,tmmn,tmmx
"Jun 9, 2017",7.4,0,97.2,48.4,352.9,292.5,302.6,0.97,3.7
"Jun 10, 2017",6.5,1.4,90.2,48.4,238.8,295.7,304.6,1.19,3.3
"Jun 11, 2017",4.5,4,99.6,53.4,162.5,295.3,304.6,0.94,2.4
"Jun 12, 2017",4.3,0.4,100,59.7,174.7,294.8,302.5,0.7,2.6
"Jun 13, 2017",5,5.9,100,57.1,256.7,292.9,302.9,0.65,2.2
"Jun 14, 2017",4.5,16.4,100,47.2,182.5,293.7,305.9,1.08,1.6
"Jun 15, 2017",6.4,25.4,100,47.3,270.3,294.6,306,1.14,2.6
"Jun 16, 2017",4.6,9.8,97.7,59.8,205.2,294.6,301.8,0.71,2.4
"Jun 17, 2017",4.8,5.8,100,47.9,174.9,294.4,306.1,1.09,2.1
"Jun 18, 2017",6,3.9,100,50.9,234,295.1,306.1,1.01,3.2
"Jun 19, 2017",4.9,27.7,99.4,55.9,168.6,295.6,304.2,0.87,3.3
"Jun 20, 2017",6.4,2.1,94.6,56.4,223.2,296.9,304.5,0.95,4.9
"Jun 21, 2017",6.1,43.8,100,50.6,205.2,295,306.8,1,4.2
"Jun 22, 2017",6.9,0,100,50.1,263.5,296.2,307.3,1.11,3.8
"Jun 23, 2017",7.7,0,100,48.4,329.9,295.4,307,1.14,3.5
"Jun 24, 2017",7.4,0,100,46.5,310,295.9,307.4,1.27,2.9
"Jun 25, 2017",6.5,0,100,47.9,286.5,295.6,306.9,1.18,2.2
"Jun 26, 2017",5.8,58.9,100,47.3,277.2,294.7,306.8,1.14,1.5
"Jun 27, 2017",4.3,10.9,100,58.9,219.1,294.5,303.2,0.69,1.3
"Jun 28, 2017",6.3,0,95.7,55.6,261.6,295.5,303.5,0.89,4
"Jun 29, 2017",6.6,10.5,95.4,49.1,235.8,296.2,306,1.19,3.6
"Jun 30, 2017",6.4,14,100,46.7,270.7,294.9,307.5,1.18,2.3
"Jul 1, 2017",7,0.4,99.9,51.2,311.7,296.6,306.8,1.12,2.6
"Jul 2, 2017",7.1,0.5,99.2,48.4,329.5,296.2,307.1,1.22,2.2
"Jul 3, 2017",7.2,2.9,100,47.2,294.7,296.1,307.8,1.27,2.9
"Jul 4, 2017",7.3,19.9,100,42.4,312.6,294.8,309.2,1.42,2.3
"Jul 5, 2017",7.5,8.1,100,45.5,321.5,295.8,308.5,1.33,2.6
"Jul 6, 2017",6.6,21.2,100,49.2,305.3,295,307.1,1.08,2.3
"Jul 7, 2017",6.9,0,99.8,44.7,285.2,296.1,308.2,1.39,2.3
"Jul 8, 2017",5.8,4,100,51.4,227.6,295.7,305.8,1.05,2.8
"Jul 9, 2017",5.8,9.4,100,50.3,253.8,295.1,305.8,1.06,2.2
"Jul 10, 2017",5.7,21.2,100,48.7,248.9,294,306.4,1.03,2.2
"Jul 11, 2017",5.3,15.3,100,50.1,206.3,294.8,306.4,1.03,2.6
"Jul 12, 2017",6.7,0,100,53.6,293.6,295.9,305.5,0.96,3.4
"Jul 13, 2017",5.5,3.6,95.6,55.3,208.8,296.5,304.7,0.97,3.2
"Jul 14, 2017",7,4.4,100,51.5,298.5,295.7,306.3,1.03,3.6
"Jul 15, 2017",7.3,0,100,48.1,336.4,295.9,307.1,1.21,2.4
"Jul 16, 2017",6.1,4.1,100,47,260.8,295.4,307.5,1.22,2.1
"Jul 17, 2017",5.3,9.5,100,54.2,245.7,294.2,305.3,0.81,2.3
"Jul 18, 2017",5.6,7.9,100,48.7,254.1,295.3,306.6,1.14,1.6
"Jul 19, 2017",5.6,5.9,100,50.1,266.6,294.5,306.7,1,1.6
"Jul 20, 2017",5,0.7,100,48.4,216.9,293.6,307.3,1.01,1.7
"Jul 21, 2017",7.1,32.6,100,47.7,326.9,295.4,307,1.19,2.3
"Jul 22, 2017",5,12.8,97.1,50.4,169.7,295.6,305.4,1.1,2.7
"Jul 23, 2017",4.7,4.1,95.9,61.2,200.2,295.6,302.3,0.73,2.8
"Jul 24, 2017",6.9,0.4,98.8,51.8,280.5,295.9,305.6,1.05,3.7
"Jul 25, 2017",6.4,3.1,97.7,50.3,274.3,296.3,306.2,1.14,2.5
"Jul 26, 2017",6.6,0.3,95.5,46.8,296.7,296.8,307.6,1.35,1.8
"Jul 27, 2017",5.3,12.4,100,53.7,229.8,296.1,305.8,0.98,2.1
"Jul 28, 2017",7.1,2.4,95.7,50.1,277.5,297,306.8,1.21,3.5
"Jul 29, 2017",7.5,14.5,99.8,53.9,283.3,296.9,306.2,1.02,5.4
"Jul 30, 2017",3.1,13.9,100,73.3,162.3,294.4,300.6,0.28,2.4
"Jul 31, 2017",6.6,0,100,53.2,301.9,293.1,303.4,0.82,4.3
"Aug 1, 2017",7.1,0,95.7,49.3,301.4,295.9,305.8,1.17,3.1
"Aug 2, 2017",4.6,26.4,92.6,66.6,208.3,296.8,301.6,0.66,2.7
"Aug 3, 2017",3.7,10.1,100,69.5,173.1,295.5,301.2,0.47,2.5
"Aug 4, 2017",6,0.3,99.8,52.9,289.9,295.9,305.5,1.01,1.9
"Aug 5, 2017",5.7,0.3,100,59.6,314.5,295,304.2,0.68,1.3
"Aug 6, 2017",6.7,0,100,48.9,280.4,296.1,307.6,1.19,2.7
"Aug 7, 2017",7.5,0.4,100,47.7,306.3,295.3,307.4,1.19,3.6
"Aug 8, 2017",6.6,2.5,100,49.8,295.4,295.5,307.6,1.09,2.5
"Aug 9, 2017",5.2,7.3,100,52.6,203.1,296.1,306.4,1.02,2.6
"Aug 10, 2017",6.7,0,97.6,50.9,283,296.7,306.6,1.16,2.9
"Aug 11, 2017",5.7,3.2,98.1,46.9,267.1,296.4,307.6,1.32,1.3
"Aug 12, 2017",4.9,1.4,99.4,48,153.1,296.7,307.8,1.28,2.4
"Aug 13, 2017",5,33.6,95.7,52.3,200.4,296.7,305.9,1.11,2.1
"Aug 14, 2017",5.6,4.3,96.7,53.1,220.5,297.3,306.3,1.1,2.5
"Aug 15, 2017",5.8,1.3,98.7,54.2,234.8,296.5,305.6,1,3
"Aug 16, 2017",6.2,0,92.6,49.6,269.1,297.7,307,1.3,2
"Aug 17, 2017",5.5,25.1,100,48.6,236.4,296.2,307.7,1.21,1.7
"Aug 18, 2017",3.8,28.4,100,53.6,137.1,295.8,305.7,0.97,1.8
"Aug 19, 2017",5.4,3.6,100,50.6,264.8,296,306.9,1.11,1.3
"Aug 20, 2017",6.3,15.6,100,50.2,283.8,295.7,307.4,1.09,2.3
"Aug 21, 2017",5.2,1.6,100,54.4,189.7,295.7,304.9,0.94,3.2
"Aug 22, 2017",7.3,0,100,47.7,337.4,295.5,307.2,1.21,2.4
"Aug 23, 2017",6.4,0,99.7,48.2,277.5,296.2,307.3,1.24,2.3
"Aug 24, 2017",6.3,1.2,100,48,266.7,296.4,307.8,1.26,2.3
"Aug 25, 2017",6.1,0,91.9,50.4,238.4,297.2,306.2,1.24,2.7
"Aug 26, 2017",5.3,14,89.3,53.3,198.2,297.1,304.6,1.12,2.6
"Aug 27, 2017",4.3,20.7,88.3,56.5,194.3,297,303.5,1.01,1.4
"Aug 28, 2017",4.6,0.7,100,64.2,234.1,295,301.9,0.59,2.3
"Aug 29, 2017",5,17.3,99.5,56.7,222.8,296,304.5,0.88,2.3
"Aug 30, 2017",6.2,1.2,99.4,49,288.1,296.2,306.9,1.2,1.9
"Aug 31, 2017",6.5,2.3,100,48.2,291.5,295.7,308.3,1.19,2.3
"Sep 1, 2017",4.2,34.3,100,49.6,156,293.9,306.4,1.01,2
"Sep 2, 2017",4.1,0.5,100,65.4,246.3,293.2,301.4,0.45,1
"Sep 3, 2017",5.3,0,100,44.6,261.9,293.9,306.4,1.26,1.2
"Sep 4, 2017",4.6,5.6,100,52.1,214.5,294.2,304.6,0.95,1.7
"Sep 5, 2017",5,0,96.5,50,240.4,295.3,305.4,1.12,1.4
"Sep 6, 2017",4,3,100,59.8,202.4,292.8,302.8,0.57,2
"Sep 7, 2017",5.2,0,100,53,224.4,293.4,303.9,0.86,3.1
"Sep 8, 2017",6.1,0.8,93,52.9,194.8,295.6,304.1,1.03,4.8
"Sep 9, 2017",7,57.1,88.4,52.4,147.3,295.3,303,1.05,7.8
"Sep 10, 2017",3.9,231.3,98.9,72.9,137.7,293.8,298.4,0.38,11.4
"Sep 11, 2017",4.6,1.8,92.9,65.9,73.4,293.6,298.7,0.57,10.8
"Sep 12, 2017",5.6,0,100,50.5,268.2,290.1,303.3,0.75,3.8
"Sep 13, 2017",5.6,0,100,42.2,286,292.3,306,1.26,1.5
"Sep 14, 2017",4.7,0,98.9,46.9,233.9,294.8,306.2,1.21,1.1
"Sep 15, 2017",5.5,0.3,100,47.6,210.4,295.3,306.9,1.22,2.5
"Sep 16, 2017",5.1,0,100,53.2,215.8,293.9,304.5,0.88,3
"Sep 17, 2017",6.5,0,100,45.1,271.6,292.6,305.5,1.14,3.4
"Sep 18, 2017",5.9,0,100,47.1,281.8,291,304.7,0.94,2.9
"Sep 19, 2017",5.7,0,100,43.6,261.9,292.3,305.9,1.19,2.1
"Sep 20, 2017",5.5,0,99.3,41.8,243.7,293.6,306.8,1.38,1.8
"Sep 21, 2017",5.5,0,100,46.6,244.9,293.1,305.6,1.11,2.4
"Sep 22, 2017",5.9,0,97.8,49.8,219.5,293.9,304.2,1.04,3.8
"Sep 23, 2017",6.4,5.7,94.3,51.4,243.4,294.6,303.7,1.03,4.5
"Sep 24, 2017",6.2,0,100,47.3,231.5,293.4,305.1,1.1,3.9
"Sep 25, 2017",5.3,0,100,45.9,264.4,292.6,306,1.09,1.7
"Sep 26, 2017",5.1,0,100,46.8,245.1,293,306,1.09,1.8
"Sep 27, 2017",5.2,0,100,42.5,247,293.1,306.9,1.3,1.6
"Sep 28, 2017",5.6,0,100,40.4,256.1,293.6,307.9,1.45,1.7
"Sep 29, 2017",5.8,0,100,44.7,243.3,294.6,306.9,1.3,2.4
"Sep 30, 2017",3.8,29.7,95,62.4,116.4,294.9,301.3,0.69,3.9
"Oct 1, 2017",3.5,52.9,88.1,69.2,63.7,293.8,298,0.55,6.2
"Oct 2, 2017",6.1,0,90.7,53.2,174.4,293.5,302.1,0.94,6.2
"Oct 3, 2017",5.7,3,100,56.5,170.8,292.4,301.8,0.74,8
"Oct 4, 2017",6.7,0,90.3,53.2,194.5,293.4,302,0.94,7.5
"Oct 5, 2017",6.6,6,82,55,144.7,294.8,301.2,0.99,7.6
"Oct 6, 2017",6.7,0,84.9,46.7,159.3,295.5,305.1,1.34,4.9
"Oct 7, 2017",5.4,1.5,90.6,50.8,133.7,296.6,306.1,1.24,3.9
"Oct 8, 2017",5.4,9.4,92.5,49.6,130.6,295.7,305.9,1.22,4
"Oct 9, 2017",4.9,0.3,94.7,47.2,142.6,295.7,307,1.33,2.8
"Oct 10, 2017",4.6,0,100,51.5,134.2,294.2,305.8,1.01,3.3
"Oct 11, 2017",5.3,0,100,47,222.7,292.6,305,1.11,2.7
"Oct 12, 2017",5.7,0.6,96,46.9,234,292.4,303.9,1.1,3.3
"Oct 13, 2017",6.1,0.3,95.2,53.1,220.5,293.7,303.2,0.95,5.4
"Oct 14, 2017",6,0,96,50.9,177.6,293.7,304,1.02,5.4
"Oct 15, 2017",5.7,0,93,47.2,179.9,293.7,304.6,1.18,3.8
"Oct 16, 2017",3.3,17.9,100,46.2,126,291.2,305.4,1.05,1.5
"Oct 17, 2017",3.1,0,100,66,199.4,287.8,297.3,0.28,5.5
"Oct 18, 2017",5.6,0,100,48,168.5,288.6,301,0.82,6.2
"Oct 19, 2017",5.1,0,94.7,52.9,151.8,291.4,300.7,0.82,5.4
"Oct 20, 2017",6,0,96.9,46.9,220.3,290.7,302.2,0.99,4.8
"Oct 21, 2017",6.9,0.5,80.3,41.9,162.7,292.7,302.7,1.32,5.2
"Oct 22, 2017",6,0.9,90.4,50,162.4,293.9,303.4,1.08,5.3
"Oct 23, 2017",3.6,23.1,100,55,127.5,288.9,302.6,0.56,4.4
"Oct 24, 2017",4.2,0,100,42.7,214.3,285.2,298.9,0.82,2.4
"Oct 25, 2017",5.3,0,81.4,32.3,221.7,280.5,293.5,0.84,4.2
"Oct 26, 2017",5,0,74.6,25.8,219.7,281,295.6,1.06,2.7
"Oct 27, 2017",4.1,0,100,42.2,211.3,281.9,297.9,0.69,3.2
"Oct 28, 2017",3.5,0,100,51.9,159.8,285,300.3,0.51,4
"Oct 29, 2017",3.6,0,100,47.9,215,277.2,290.9,0.38,6.2
"Oct 30, 2017",5.1,0,73.5,23.4,213.1,277.8,293.1,0.94,3.3
"Oct 31, 2017",4,0,92.6,28,208.9,279.3,296.3,0.97,2
"Nov 1, 2017",3.6,0,100,44.1,181.7,284.1,299,0.78,2.2
"Nov 2, 2017",4.3,0,100,47,196,286.7,300.6,0.81,3.1
"Nov 3, 2017",4.3,0,100,44,194.3,286.1,300.9,0.89,2.8
"Nov 4, 2017",4.4,0,100,42.3,193,286.6,300.9,0.98,2.6
"Nov 5, 2017",4.7,0,91.8,47.8,189.7,289.7,300.8,0.95,3.4
"Nov 6, 2017",3.4,0,100,49.3,186,287.2,301.5,0.76,1.8
"Nov 7, 2017",3.3,0,100,43.3,188,287.2,302.1,0.98,1.2
"Nov 8, 2017",3.4,0,100,44.8,178.3,288,301.8,0.97,1.5
"Nov 9, 2017",2.8,0,100,52.5,162.1,285.5,300.1,0.57,1.8
"Nov 10, 2017",2.5,0,100,66.5,172.9,283.7,292,0.26,4.6
"Nov 11, 2017",3.7,0,100,54.7,122.7,284.9,297.8,0.5,6.4
"Nov 12, 2017",4.8,0,99.7,52.2,126.2,288.4,299.5,0.74,6.2
"Nov 13, 2017",3.1,0,100,56.7,106.9,285.7,297.7,0.48,4.6
"Nov 14, 2017",1.5,0,100,67.7,145,281.2,294,0.08,5.2
"Nov 15, 2017",2.1,0,100,63.4,181,280.5,292.4,0.19,4.2
"Nov 16, 2017",3.7,0,100,39,181.5,279.6,295,0.71,2.9
"Nov 17, 2017",4,0,100,39.9,174.7,280.6,296.7,0.74,3.4
"Nov 18, 2017",3.7,0,100,41.5,174.1,282.9,298.7,0.81,2.6
"Nov 19, 2017",3.1,1,100,46.2,130.6,277.6,294.7,0.47,4.3
"Nov 20, 2017",4.5,0,100,37.9,173.8,278.1,296.3,0.71,4.6
"Nov 21, 2017",3.1,3,100,50,104.7,284.7,298.7,0.62,3.3
"Nov 22, 2017",2.6,29,100,56.3,141.9,285.3,297.6,0.47,2.6
"Nov 23, 2017",0.9,50,100,82.9,88.1,285.1,291.4,0.02,3.7
"Nov 24, 2017",2.1,0.7,100,55.1,56.3,281.1,293.9,0.37,3.4
"Nov 25, 2017",2.7,0,100,41.7,172.5,281.1,295.1,0.69,1.6
"Nov 26, 2017",3.2,0,91.1,35.6,169.2,281.5,296.2,0.88,1.8
"Nov 27, 2017",3.4,0,99.3,41,167.6,282.3,296.3,0.77,2.4
"Nov 28, 2017",3.2,0,100,51.6,91.9,285.7,299,0.62,3.8
"Nov 29, 2017",3.1,0,100,53.9,128.5,285.3,299.1,0.53,3.7
"Nov 30, 2017",3.3,0,100,44.7,164.1,283,298.8,0.71,2.5
"Dec 1, 2017",3.2,0,89.2,35.5,154.5,285,299.7,1.13,1.5
"Dec 2, 2017",2.7,0,100,40.2,155.8,284.7,299.9,0.96,1.2
"Dec 3, 2017",2.7,0,100,49,156.2,284.9,297.4,0.68,1.7
"Dec 4, 2017",3.4,0,100,53.8,147.3,285.1,296.8,0.56,4.2
"Dec 5, 2017",3.4,0,100,45.5,153.6,286.2,300.2,0.86,2.2
"Dec 6, 2017",3.6,1,100,43.6,153.9,282.9,300.1,0.78,2.9
"Dec 7, 2017",0.9,13.4,100,78.7,30.7,281.7,286.9,0.12,3.9
"Dec 8, 2017",0.7,43.7,100,89.2,77.6,279.7,288.8,0,2.5
"Dec 9, 2017",2.1,0,100,55.6,97.8,273.8,285.1,0.24,6
"Dec 10, 2017",3.4,0,72.9,31.4,165.4,273.4,285.5,0.55,3.6
"Dec 11, 2017",3.3,0,89.1,28.4,164.1,272.8,289.3,0.66,2.7
"Dec 12, 2017",5.2,0,100,30.4,147.1,275.2,295,0.81,5.2
"Dec 13, 2017",3.9,0,72.8,29,162.4,275,288.3,0.67,3.6
"Dec 14, 2017",3.1,0,99.3,37,155.6,278.5,293.7,0.72,2.3
"Dec 15, 2017",3.2,0,100,43.1,146.7,281.7,296.2,0.7,2.6
"Dec 16, 2017",2.4,0,93.9,49.7,146.4,280.1,290.3,0.49,2.3
"Dec 17, 2017",2.8,0,100,41.4,149.6,281.3,297.7,0.76,1.8
"Dec 18, 2017",2.7,0,100,46.9,133.1,285.2,299.9,0.76,1.7
"Dec 19, 2017",3.2,0,100,46,147,285.9,300.7,0.83,2.2
"Dec 20, 2017",4.7,2.8,96.2,46.5,151.7,287.1,299.2,0.87,4.6
"Dec 21, 2017",4,0,85.5,41.8,154.8,286.9,298.6,1,2.7
"Dec 22, 2017",3,0,85.8,44.6,154.2,286.2,296.9,0.87,1.8
"Dec 23, 2017",4.1,0,92.6,43.9,152.9,287,299.3,0.95,3.1
"Dec 24, 2017",3.5,0,100,47.8,143.5,282.6,299.1,0.62,3.9
"Dec 25, 2017",3,0,100,45.1,158,276.3,289.2,0.45,4.1
"Dec 26, 2017",2.9,0,100,42.1,151.9,276.5,294.5,0.55,2.9
"Dec 27, 2017",1.4,0,100,69.2,76,282.4,290.4,0.21,2.6
"Dec 28, 2017",0.3,0.4,100,81.2,29.2,278.9,285.9,0.02,3.6
"Dec 29, 2017",0.9,0,99.9,81.7,69.9,277.9,282,0.08,4
"Dec 30, 2017",2.4,0,98.5,52,160,276.7,286.8,0.35,3.6
"Dec 31, 2017",2.2,1.6,91.5,39.8,96.4,278.5,291.4,0.63,1.6
"Jan 1, 2018",0.9,0.7,100,72.7,56.8,272.1,279.7,0.07,6.8
"Jan 2, 2018",1.6,5.7,90.9,65.5,55.6,272.2,278.2,0.16,7.7
"Jan 3, 2018",1.5,24.6,99.7,61.7,86.1,270.3,278.3,0.15,6
"Jan 4, 2018",3.8,0,67.7,28.4,176.6,269.6,282.3,0.47,5.7
"Jan 5, 2018",3.1,0,57.3,24.6,171.8,270.1,282.3,0.52,3.2
"Jan 6, 2018",3.3,0,65.9,28.6,175.9,271.5,283.9,0.53,3.5
"Jan 7, 2018",2.2,0,100,51,140.5,273.8,287.6,0.3,3.8
"Jan 8, 2018",2.1,0,100,51.7,92.3,277.3,293.2,0.36,3
"Jan 9, 2018",3.6,4.1,93.7,52.1,113.7,286.1,296.5,0.67,3.9
"Jan 10, 2018",3.2,3.2,76.6,61.9,57.9,288.9,293.6,0.61,4.2
"Jan 11, 2018",3.5,1.1,79.8,51.7,70.4,289.1,297.2,0.84,3.2
"Jan 12, 2018",3.1,7.3,100,57.9,94,283.6,295.2,0.42,6.1
"Jan 13, 2018",2,0,100,55.6,179,272.3,284.4,0.21,4.7
"Jan 14, 2018",3.1,0,96.9,40.9,182,272.1,285.4,0.4,4.9
"Jan 15, 2018",2.5,0,100,50.4,179.6,273.8,286.7,0.31,4.6
"Jan 16, 2018",2.9,0,100,40.5,178,274.8,291.5,0.52,2.7
"Jan 17, 2018",2.8,0,100,38.2,92,267.9,286.8,0.37,4.6
"Jan 18, 2018",3.5,0,74,25.1,189.9,267.8,283.2,0.49,3.9
"Jan 19, 2018",3,0,86.2,20.9,187,269.5,289.8,0.74,1.7
"Jan 20, 2018",2.5,0,99.1,34.5,156.1,273.6,289.8,0.58,1.7
"Jan 21, 2018",3.4,0,100,37.4,180.1,279.1,295.9,0.78,2.1
"Jan 22, 2018",3.9,11.2,100,46,166.1,282.6,298.9,0.69,3.7
"Jan 23, 2018",2.5,0.7,100,51.9,118.8,278,295.9,0.36,3.9
"Jan 24, 2018",4.1,0,76.5,32.7,116.5,277.9,291.3,0.76,3.6
"Jan 25, 2018",4.4,0,78.2,42.8,192.9,279,289,0.58,5.7
"Jan 26, 2018",4.4,0,100,44.3,138.3,280.1,294.3,0.62,5.7
"Jan 27, 2018",4.6,0,91.6,51.2,133.4,285.7,296,0.68,6
"Jan 28, 2018",3.5,52.2,100,55.5,89.3,286.2,297.4,0.57,4.9
"Jan 29, 2018",1.4,0,100,67.6,132.5,278.7,291.1,0.1,4.1
"Jan 30, 2018",3.8,0,91.1,37.4,204.2,273,286.7,0.48,4.9
"Jan 31, 2018",3.3,0,100,40,188.4,275.1,290,0.52,3.1
"Feb 1, 2018",3.3,0,100,39.3,184.4,277.7,295.3,0.66,2.3
"Feb 2, 2018",4,0,100,40.4,157.4,278.1,293.9,0.63,4.1
"Feb 3, 2018",3.4,0,99.8,49.6,142.3,278.6,290.1,0.44,5.5
"Feb 4, 2018",3.4,8.7,99,57.3,85.3,285.2,294.9,0.49,5.8
"Feb 5, 2018",4,0,100,39.5,197.8,279.5,294.9,0.71,3.1
"Feb 6, 2018",4.6,0,100,38.7,192.6,280.2,297.6,0.79,3.7
"Feb 7, 2018",5.5,0,84.2,44,191.8,288.3,299.6,1.01,4.3
"Feb 8, 2018",2.9,0,96.1,63.5,166.9,285.3,293,0.39,3.8
"Feb 9, 2018",4.8,0,90.5,45.2,97.8,287.5,299.5,0.93,4.5
"Feb 10, 2018",4.9,0,89.7,47.8,169,290.2,301.4,1,3.6
"Feb 11, 2018",5.8,6,87.7,46.7,192.2,290.5,301.7,1.06,4.5
"Feb 12, 2018",3.2,5.6,87.1,50.5,121.1,290.8,300.7,0.94,1.8
"Feb 13, 2018",1.3,3,100,81.7,132,285.2,292.1,0.03,3.6
"Feb 14, 2018",2.4,0,100,66.8,144.7,285.1,293.4,0.3,3.4
"Feb 15, 2018",3.9,0,99.9,42,203.8,285.8,300.4,0.96,1.8
"Feb 16, 2018",6,0,78.8,42.4,207.8,288.8,299.6,1.09,4.3
"Feb 17, 2018",5.7,0,71.5,38,210.9,289.5,300.4,1.29,3.1
"Feb 18, 2018",5.5,0,73.1,38,211.3,290,301.3,1.34,2.7
"Feb 19, 2018",6.6,0,80,42.5,210.7,290.1,301.2,1.18,4.7
"Feb 20, 2018",6.1,0,85.4,47.2,199.9,290.7,301.3,1.05,4.8
"Feb 21, 2018",6.2,0,93.2,44.8,202.1,289.4,302.2,1.07,4.8
"Feb 22, 2018",5.7,0,88.6,44.2,218.2,288.8,300.9,1.04,3.8
"Feb 23, 2018",6.2,0,91.4,43.4,211,288.8,301.7,1.08,4.5
"Feb 24, 2018",5.9,0,88.2,42.5,204.2,289.5,302.2,1.16,3.8
"Feb 25, 2018",5,1.1,90.3,43.3,177,289.6,302.4,1.14,2.9
"Feb 26, 2018",5.6,1,91.5,42.3,203,288.5,301.8,1.11,3.5
"Feb 27, 2018",4.6,0,98.7,54.9,227.6,285.5,295.8,0.56,5.5
"Feb 28, 2018",4.8,0,92.5,39.9,177.9,286.7,300.9,1.08,2.6
"Mar 1, 2018",6.7,0,97.7,44.4,229,288.1,301.5,0.99,6
"Mar 2, 2018",7.2,0,87.9,26.7,243.2,280.7,299,1.2,4.5
"Mar 3, 2018",6.7,0,67.5,21.5,250.7,277.9,294.5,1.07,4.2
"Mar 4, 2018",5.3,0,86.3,27.4,249.3,275.7,292.7,0.82,3.7
"Mar 5, 2018",3.9,0,98,27.3,220.3,276.7,295.9,0.94,1.5
"Mar 6, 2018",5.5,3.2,100,34,175.4,280.4,298.6,0.95,4
"Mar 7, 2018",6,0,99,32.3,255.6,277.2,294.3,0.79,5.3
"Mar 8, 2018",5.5,0,72.1,27.3,258.8,275.1,289.3,0.72,4.9
"Mar 9, 2018",4.9,0,68.9,19.1,261.1,274.9,293,0.99,2.2
"Mar 10, 2018",4.7,0,100,31.5,225.5,276.2,295.3,0.8,2.9
"Mar 11, 2018",4.1,0,100,39.8,222.1,282.5,299.8,0.87,1.7
"Mar 12, 2018",4.2,0.3,100,44.2,197.4,276.1,293.4,0.47,6.3
"Mar 13, 2018",5.2,0,73,26.7,268,276.5,291.3,0.81,3.3
"Mar 14, 2018",5.8,0,78.5,23.6,271,273.9,291.2,0.81,4.3
"Mar 15, 2018",6,0,74.7,18.9,273.9,274.7,294.2,1.03,3.1
"Mar 16, 2018",6.1,0,100,25.4,265.5,277,298.4,1.09,3.1
"Mar 17, 2018",6.1,0,98.9,26.7,262.5,281,301.3,1.3,2.5
"Mar 18, 2018",6.5,12.6,88.7,36.1,236.4,287.3,302.1,1.26,3.5
"Mar 19, 2018",3.5,14.7,93.8,62.7,174,289,296.5,0.51,2.9
"Mar 20, 2018",4.9,0,100,52.5,227.3,283.8,299.4,0.5,7.5
"Mar 21, 2018",6.4,0,83.3,34.8,277.9,278.7,292.2,0.74,7
"Mar 22, 2018",6.4,0,71.1,24.6,284.6,276.6,292.1,0.88,4.6
"Mar 23, 2018",5.8,0,68.3,23.4,258.1,278.7,294.5,1.05,2.8
"Mar 24, 2018",6,0,84.8,24.8,274.4,280.4,299.1,1.25,2.3
"Mar 25, 2018",6.9,1.3,88,35.9,243.3,285.6,300.2,1.14,4.4
"Mar 26, 2018",2.6,0.4,88.2,74.9,98,286.6,290.4,0.28,6.1
"Mar 27, 2018",5.8,0,99.7,45,226.1,284.4,297.6,0.76,5.4
"Mar 28, 2018",6.7,0,87.1,34.9,278.3,285.9,300.8,1.2,3.3
"Mar 29, 2018",7.5,0,82.1,36.6,278.6,288.4,301.8,1.29,4.1
"Mar 30, 2018",4.7,1.9,98.8,45.1,170.5,286.7,299.9,0.88,3.1
"Mar 31, 2018",6.5,0,78.3,43.7,264.3,287,296.9,0.92,4.9
"Apr 1, 2018",5.8,0,100,43.8,279.4,286.8,300.1,0.9,3.3
"Apr 2, 2018",5.4,0,100,42.3,259.2,287.9,303,1.04,2.1
"Apr 3, 2018",6.4,0,100,38.9,266.9,289.1,304.5,1.27,2.8
"Apr 4, 2018",5.5,3.6,100,39.5,214.2,282.9,302.7,0.91,3.5
"Apr 5, 2018",6.9,0,84.8,33.9,299.8,283.7,297.6,1.03,4.1
"Apr 6, 2018",6.9,0,84,30.8,295.7,287,302.4,1.43,2.7
"Apr 7, 2018",7.2,8.3,92.9,44.3,220.9,289.4,301.4,1.03,6.1
"Apr 8, 2018",2.4,0,95.5,75.5,125.6,287.1,291.5,0.24,3.8
"Apr 9, 2018",3.2,111.8,88.1,51.6,108.9,289,297.8,0.78,2
"Apr 10, 2018",2,38.4,100,74.3,138.6,284.2,291.4,0.13,2.9
"Apr 11, 2018",5.9,0,97.9,39,307,282.8,297,0.84,3.3
"Apr 12, 2018",6.3,0,98.8,41.1,275.2,285.1,298.9,0.9,4.1
"Apr 13, 2018",7.3,0,95.9,41.6,300.1,288,301.4,1.06,4.7
"Apr 14, 2018",6.7,0,93.7,42.2,222.7,290.8,303.8,1.22,3.9
"Apr 15, 2018",5.8,19.4,100,43.7,184.2,282,302,0.7,7.2
"Apr 16, 2018",7,0,83.9,33,318.4,280.7,294.5,0.87,5.4
